O95365	reviewed	ZBT7A_HUMAN	Zinc finger and BTB domain-containing protein 7A (Factor binding IST protein 1) (FBI-1) (Factor that binds to inducer of short transcripts protein 1) (HIV-1 1st-binding protein 1) (Leukemia/lymphoma-related factor) (POZ and Krueppel erythroid myeloid ontogenic factor) (POK erythroid myeloid ontogenic factor) (Pokemon) (Pokemon 1) (TTF-I-interacting peptide 21) (TIP21) (Zinc finger protein 857A)	ZBTB7A FBI1 LRF ZBTB7 ZNF857A	Homo sapiens (Human)	584
O95376	reviewed	ARI2_HUMAN	E3 ubiquitin-protein ligase ARIH2 (ARI-2) (Protein ariadne-2 homolog) (EC 2.3.2.31) (RING-type E3 ubiquitin transferase ARIH2) (Triad1 protein)	ARIH2 ARI2 TRIAD1 HT005	Homo sapiens (Human)	493
O95391	reviewed	SLU7_HUMAN	Pre-mRNA-splicing factor SLU7 (hSlu7)	SLU7	Homo sapiens (Human)	586
O95405	reviewed	ZFYV9_HUMAN	Zinc finger FYVE domain-containing protein 9 (Mothers against decapentaplegic homolog-interacting protein) (Madh-interacting protein) (Novel serine protease) (NSP) (Receptor activation anchor) (hSARA) (Smad anchor for receptor activation)	ZFYVE9 MADHIP SARA SMADIP	Homo sapiens (Human)	1425
O95409	reviewed	ZIC2_HUMAN	Zinc finger protein ZIC 2 (Zinc finger protein of the cerebellum 2)	ZIC2	Homo sapiens (Human)	532
O95600	reviewed	KLF8_HUMAN	Krueppel-like factor 8 (Basic krueppel-like factor 3) (Zinc finger protein 741)	KLF8 BKLF3 ZNF741	Homo sapiens (Human)	359
O95628	reviewed	CNOT4_HUMAN	CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4)	CNOT4 NOT4	Homo sapiens (Human)	575
O95639	reviewed	CPSF4_HUMAN	Cleavage and polyadenylation specificity factor subunit 4 (Cleavage and polyadenylation specificity factor 30 kDa subunit) (CPSF 30 kDa subunit) (NS1 effector domain-binding protein 1) (Neb-1) (No arches homolog)	CPSF4 CPSF30 NAR NEB1	Homo sapiens (Human)	269
O95696	reviewed	BRD1_HUMAN	Bromodomain-containing protein 1 (BR140-like protein) (Bromodomain and PHD finger-containing protein 2)	BRD1 BRL BRPF2	Homo sapiens (Human)	1058
O95714	reviewed	HERC2_HUMAN	E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)	HERC2	Homo sapiens (Human)	4834
O95718	reviewed	ERR2_HUMAN	Steroid hormone receptor ERR2 (ERR beta-2) (Estrogen receptor-like 2) (Estrogen-related receptor beta) (ERR-beta) (Nuclear receptor subfamily 3 group B member 2)	ESRRB ERRB2 ESRL2 NR3B2	Homo sapiens (Human)	433
O95785	reviewed	WIZ_HUMAN	Protein Wiz (Widely-interspaced zinc finger-containing protein) (Zinc finger protein 803)	WIZ ZNF803	Homo sapiens (Human)	1651
O95789	reviewed	ZMYM6_HUMAN	Zinc finger MYM-type protein 6 (Transposon-derived Buster2 transposase-like protein) (Zinc finger protein 258)	ZMYM6 Buster2 KIAA1353 ZNF258	Homo sapiens (Human)	1325
O95863	reviewed	SNAI1_HUMAN	Zinc finger protein SNAI1 (Protein snail homolog 1) (Protein sna)	SNAI1 SNAH	Homo sapiens (Human)	264
O96006	reviewed	ZBED1_HUMAN	E3 SUMO-protein ligase ZBED1 (EC 2.3.2.-) (DNA replication-related element-binding factor) (Putative Ac-like transposable element) (Zinc finger BED domain-containing protein 1) (dREF homolog)	ZBED1 ALTE DREF hDREF KIAA0785 TRAMP	Homo sapiens (Human)	694
O96028	reviewed	NSD2_HUMAN	Histone-lysine N-methyltransferase NSD2 (EC 2.1.1.357) (Multiple myeloma SET domain-containing protein) (MMSET) (Nuclear SET domain-containing protein 2) (Protein trithorax-5) (Wolf-Hirschhorn syndrome candidate 1 protein)	NSD2 KIAA1090 MMSET TRX5 WHSC1	Homo sapiens (Human)	1365
P03372	reviewed	ESR1_HUMAN	Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)	ESR1 ESR NR3A1	Homo sapiens (Human)	595
P04049	reviewed	RAF1_HUMAN	RAF proto-oncogene serine/threonine-protein kinase (EC 2.7.11.1) (Proto-oncogene c-RAF) (cRaf) (Raf-1)	RAF1 RAF	Homo sapiens (Human)	648
P04150	reviewed	GCR_HUMAN	Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1)	NR3C1 GRL	Homo sapiens (Human)	777
P05129	reviewed	KPCG_HUMAN	Protein kinase C gamma type (PKC-gamma) (EC 2.7.11.13)	PRKCG PKCG	Homo sapiens (Human)	697
P05771	reviewed	KPCB_HUMAN	Protein kinase C beta type (PKC-B) (PKC-beta) (EC 2.7.11.13)	PRKCB PKCB PRKCB1	Homo sapiens (Human)	671
P06401	reviewed	PRGR_HUMAN	Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3)	PGR NR3C3	Homo sapiens (Human)	933
P08047	reviewed	SP1_HUMAN	Transcription factor Sp1	SP1 TSFP1	Homo sapiens (Human)	785
P08048	reviewed	ZFY_HUMAN	Zinc finger Y-chromosomal protein	ZFY	Homo sapiens (Human)	801
P08151	reviewed	GLI1_HUMAN	Zinc finger protein GLI1 (Glioma-associated oncogene) (Oncogene GLI)	GLI1 GLI	Homo sapiens (Human)	1106
P08235	reviewed	MCR_HUMAN	Mineralocorticoid receptor (MR) (Nuclear receptor subfamily 3 group C member 2)	NR3C2 MCR MLR	Homo sapiens (Human)	984
P09234	reviewed	RU1C_HUMAN	U1 small nuclear ribonucleoprotein C (U1 snRNP C) (U1-C) (U1C)	SNRPC	Homo sapiens (Human)	159
P09874	reviewed	PARP1_HUMAN	"Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-) [Cleaved into: Poly [ADP-ribose] polymerase 1, processed C-terminus (Poly [ADP-ribose] polymerase 1, 89-kDa form); Poly [ADP-ribose] polymerase 1, processed N-terminus (NT-PARP-1) (Poly [ADP-ribose] polymerase 1, 24-kDa form) (Poly [ADP-ribose] polymerase 1, 28-kDa form)]"	PARP1 ADPRT PPOL	Homo sapiens (Human)	1014
P09884	reviewed	DPOLA_HUMAN	DNA polymerase alpha catalytic subunit (EC 2.7.7.7) (DNA polymerase alpha catalytic subunit p180)	POLA1 POLA	Homo sapiens (Human)	1462
P0C7X2	reviewed	ZN688_HUMAN	Zinc finger protein 688	ZNF688	Homo sapiens (Human)	276
P10070	reviewed	GLI2_HUMAN	Zinc finger protein GLI2 (GLI family zinc finger protein 2) (Tax helper protein)	GLI2 THP	Homo sapiens (Human)	1586
P10071	reviewed	GLI3_HUMAN	Transcriptional activator GLI3 (GLI3 form of 190 kDa) (GLI3-190) (GLI3 full-length protein) (GLI3FL) [Cleaved into: Transcriptional repressor GLI3R (GLI3 C-terminally truncated form) (GLI3 form of 83 kDa) (GLI3-83)]	GLI3	Homo sapiens (Human)	1580
P10073	reviewed	ZSC22_HUMAN	Zinc finger and SCAN domain-containing protein 22 (Krueppel-related zinc finger protein 2) (Protein HKR2) (Zinc finger protein 50)	ZSCAN22 HKR2 ZNF50	Homo sapiens (Human)	491
P10074	reviewed	TZAP_HUMAN	Telomere zinc finger-associated protein (TZAP) (Krueppel-related zinc finger protein 3) (hKR3) (Zinc finger and BTB domain-containing protein 48) (Zinc finger protein 855)	ZBTB48 HKR3 TZAP ZNF855	Homo sapiens (Human)	688
P10275	reviewed	ANDR_HUMAN	Androgen receptor (Dihydrotestosterone receptor) (Nuclear receptor subfamily 3 group C member 4)	AR DHTR NR3C4	Homo sapiens (Human)	920
P10276	reviewed	RARA_HUMAN	Retinoic acid receptor alpha (RAR-alpha) (Nuclear receptor subfamily 1 group B member 1)	RARA NR1B1	Homo sapiens (Human)	462
P10398	reviewed	ARAF_HUMAN	Serine/threonine-protein kinase A-Raf (EC 2.7.11.1) (Proto-oncogene A-Raf) (Proto-oncogene A-Raf-1) (Proto-oncogene Pks)	ARAF ARAF1 PKS PKS2	Homo sapiens (Human)	606
P10588	reviewed	NR2F6_HUMAN	Nuclear receptor subfamily 2 group F member 6 (V-erbA-related protein 2) (EAR-2)	NR2F6 EAR2 ERBAL2	Homo sapiens (Human)	404
P10589	reviewed	COT1_HUMAN	COUP transcription factor 1 (COUP-TF1) (COUP transcription factor I) (COUP-TF I) (Nuclear receptor subfamily 2 group F member 1) (V-erbA-related protein 3) (EAR-3)	NR2F1 EAR3 ERBAL3 TFCOUP1	Homo sapiens (Human)	423
P10826	reviewed	RARB_HUMAN	Retinoic acid receptor beta (RAR-beta) (HBV-activated protein) (Nuclear receptor subfamily 1 group B member 2) (RAR-epsilon)	RARB HAP NR1B2	Homo sapiens (Human)	455
P10827	reviewed	THA_HUMAN	Thyroid hormone receptor alpha (Nuclear receptor subfamily 1 group A member 1) (V-erbA-related protein 7) (EAR-7) (c-erbA-1) (c-erbA-alpha)	THRA EAR7 ERBA1 NR1A1 THRA1 THRA2	Homo sapiens (Human)	490
P10828	reviewed	THB_HUMAN	Thyroid hormone receptor beta (Nuclear receptor subfamily 1 group A member 2) (c-erbA-2) (c-erbA-beta)	THRB ERBA2 NR1A2 THR1	Homo sapiens (Human)	461
P11161	reviewed	EGR2_HUMAN	E3 SUMO-protein ligase EGR2 (EC 2.3.2.-) (AT591) (E3 SUMO-protein transferase ERG2) (Early growth response protein 2) (EGR-2) (Zinc finger protein Krox-20)	EGR2 KROX20	Homo sapiens (Human)	476
P11473	reviewed	VDR_HUMAN	"Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)"	VDR NR1I1	Homo sapiens (Human)	427
P11474	reviewed	ERR1_HUMAN	Steroid hormone receptor ERR1 (Estrogen receptor-like 1) (Estrogen-related receptor alpha) (ERR-alpha) (Nuclear receptor subfamily 3 group B member 1)	ESRRA ERR1 ESRL1 NR3B1	Homo sapiens (Human)	423
P11532	reviewed	DMD_HUMAN	Dystrophin	DMD	Homo sapiens (Human)	3685
P13056	reviewed	NR2C1_HUMAN	Nuclear receptor subfamily 2 group C member 1 (Orphan nuclear receptor TR2) (Testicular receptor 2)	NR2C1 TR2	Homo sapiens (Human)	603
P13631	reviewed	RARG_HUMAN	Retinoic acid receptor gamma (RAR-gamma) (Nuclear receptor subfamily 1 group B member 3)	RARG NR1B3	Homo sapiens (Human)	454
P13682	reviewed	ZNF35_HUMAN	Zinc finger protein 35 (Zinc finger protein HF.10)	ZNF35	Homo sapiens (Human)	527
P14373	reviewed	TRI27_HUMAN	Zinc finger protein RFP (EC 2.3.2.27) (RING finger protein 76) (Ret finger protein) (Tripartite motif-containing protein 27)	TRIM27 RFP RNF76	Homo sapiens (Human)	513
P15056	reviewed	BRAF_HUMAN	Serine/threonine-protein kinase B-raf (EC 2.7.11.1) (Proto-oncogene B-Raf) (p94) (v-Raf murine sarcoma viral oncogene homolog B1)	BRAF BRAF1 RAFB1	Homo sapiens (Human)	766
P15336	reviewed	ATF2_HUMAN	Cyclic AMP-dependent transcription factor ATF-2 (cAMP-dependent transcription factor ATF-2) (Activating transcription factor 2) (Cyclic AMP-responsive element-binding protein 2) (CREB-2) (cAMP-responsive element-binding protein 2) (HB16) (cAMP response element-binding protein CRE-BP1)	ATF2 CREB2 CREBP1	Homo sapiens (Human)	505
P15498	reviewed	VAV_HUMAN	Proto-oncogene vav	VAV1 VAV	Homo sapiens (Human)	845
P15622	reviewed	ZN250_HUMAN	Zinc finger protein 250 (Zinc finger protein 647)	ZNF250 ZNF647	Homo sapiens (Human)	560
P15822	reviewed	ZEP1_HUMAN	Zinc finger protein 40 (Cirhin interaction protein) (CIRIP) (Gate keeper of apoptosis-activating protein) (GAAP) (Human immunodeficiency virus type I enhancer-binding protein 1) (HIV-EP1) (Major histocompatibility complex-binding protein 1) (MBP-1) (Positive regulatory domain II-binding factor 1) (PRDII-BF1)	HIVEP1 ZNF40	Homo sapiens (Human)	2718
P15882	reviewed	CHIN_HUMAN	N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)	CHN1 ARHGAP2 CHN	Homo sapiens (Human)	459
P15918	reviewed	RAG1_HUMAN	V(D)J recombination-activating protein 1 (RAG-1) (RING finger protein 74) [Includes: Endonuclease RAG1 (EC 3.1.-.-); E3 ubiquitin-protein ligase RAG1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAG1)]	RAG1 RNF74	Homo sapiens (Human)	1043
P15976	reviewed	GATA1_HUMAN	Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein)	GATA1 ERYF1 GF1	Homo sapiens (Human)	413
P17010	reviewed	ZFX_HUMAN	Zinc finger X-chromosomal protein	ZFX	Homo sapiens (Human)	805
P17014	reviewed	ZNF12_HUMAN	Zinc finger protein 12 (Gonadotropin-inducible ovary transcription repressor 3) (GIOT-3) (Zinc finger protein 325) (Zinc finger protein KOX3)	ZNF12 GIOT3 KOX3 ZNF325	Homo sapiens (Human)	697
P17020	reviewed	ZNF16_HUMAN	Zinc finger protein 16 (Zinc finger protein KOX9)	ZNF16 HZF1 KOX9	Homo sapiens (Human)	682
P17021	reviewed	ZNF17_HUMAN	Zinc finger protein 17 (Zinc finger protein HPF3) (Zinc finger protein KOX10)	ZNF17 KIAA1947 KOX10	Homo sapiens (Human)	662
P17022	reviewed	ZNF18_HUMAN	Zinc finger protein 18 (Heart development-specific gene 1 protein) (Zinc finger protein 535) (Zinc finger protein KOX11) (Zinc finger protein with KRAB and SCAN domains 6)	ZNF18 HDSG1 KOX11 ZKSCAN6 ZNF535	Homo sapiens (Human)	549
P17023	reviewed	ZNF19_HUMAN	Zinc finger protein 19 (Zinc finger protein KOX12)	ZNF19 KOX12	Homo sapiens (Human)	458
P17024	reviewed	ZNF20_HUMAN	Zinc finger protein 20 (Zinc finger protein KOX13)	ZNF20 KOX13	Homo sapiens (Human)	532
P17027	reviewed	ZNF23_HUMAN	Zinc finger protein 23 (Zinc finger protein 359) (Zinc finger protein 612) (Zinc finger protein KOX16)	ZNF23 KOX16 ZNF359 ZNF612	Homo sapiens (Human)	643
P17028	reviewed	ZNF24_HUMAN	Zinc finger protein 24 (Retinoic acid suppression protein A) (RSG-A) (Zinc finger and SCAN domain-containing protein 3) (Zinc finger protein 191) (Zinc finger protein KOX17)	ZNF24 KOX17 ZNF191 ZSCAN3	Homo sapiens (Human)	368
P17036	reviewed	ZNF3_HUMAN	Zinc finger protein 3 (Zinc finger protein HF.12) (Zinc finger protein HZF3.1) (Zinc finger protein KOX25)	ZNF3 KOX25	Homo sapiens (Human)	446
P17040	reviewed	ZSC20_HUMAN	Zinc finger and SCAN domain-containing protein 20 (Zinc finger protein 31) (Zinc finger protein 360) (Zinc finger protein KOX29)	ZSCAN20 KOX29 ZNF31 ZNF360	Homo sapiens (Human)	1043
P17041	reviewed	ZNF32_HUMAN	Zinc finger protein 32 (C2H2-546) (Zinc finger protein KOX30)	ZNF32 KOX30	Homo sapiens (Human)	273
P17252	reviewed	KPCA_HUMAN	Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)	PRKCA PKCA PRKACA	Homo sapiens (Human)	672
P17544	reviewed	ATF7_HUMAN	Cyclic AMP-dependent transcription factor ATF-7 (cAMP-dependent transcription factor ATF-7) (Activating transcription factor 7) (Transcription factor ATF-A)	ATF7 ATFA	Homo sapiens (Human)	483
P18146	reviewed	EGR1_HUMAN	Early growth response protein 1 (EGR-1) (AT225) (Nerve growth factor-induced protein A) (NGFI-A) (Transcription factor ETR103) (Transcription factor Zif268) (Zinc finger protein 225) (Zinc finger protein Krox-24)	EGR1 KROX24 ZNF225	Homo sapiens (Human)	543
P19474	reviewed	RO52_HUMAN	E3 ubiquitin-protein ligase TRIM21 (EC 2.3.2.27) (52 kDa Ro protein) (52 kDa ribonucleoprotein autoantigen Ro/SS-A) (RING finger protein 81) (Ro(SS-A)) (Sjoegren syndrome type A antigen) (SS-A) (Tripartite motif-containing protein 21)	TRIM21 RNF81 RO52 SSA1	Homo sapiens (Human)	475
P19544	reviewed	WT1_HUMAN	Wilms tumor protein (WT33)	WT1	Homo sapiens (Human)	449
P19793	reviewed	RXRA_HUMAN	Retinoic acid receptor RXR-alpha (Nuclear receptor subfamily 2 group B member 1) (Retinoid X receptor alpha)	RXRA NR2B1	Homo sapiens (Human)	462
P20042	reviewed	IF2B_HUMAN	Eukaryotic translation initiation factor 2 subunit 2 (Eukaryotic translation initiation factor 2 subunit beta) (eIF2-beta)	EIF2S2 EIF2B	Homo sapiens (Human)	333
P20393	reviewed	NR1D1_HUMAN	Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)	NR1D1 EAR1 HREV THRAL	Homo sapiens (Human)	614
P21580	reviewed	TNAP3_HUMAN	Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37]	TNFAIP3 OTUD7C	Homo sapiens (Human)	790
P22681	reviewed	CBL_HUMAN	E3 ubiquitin-protein ligase CBL (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene) (Proto-oncogene c-Cbl) (RING finger protein 55) (RING-type E3 ubiquitin transferase CBL) (Signal transduction protein CBL)	CBL CBL2 RNF55	Homo sapiens (Human)	906
P22736	reviewed	NR4A1_HUMAN	Nuclear receptor subfamily 4immunitygroup A member 1 (Early response protein NAK1) (Nuclear hormone receptor NUR/77) (Nur77) (Orphan nuclear receptor HMR) (Orphan nuclear receptor TR3) (ST-59) (Testicular receptor 3)	NR4A1 GFRP1 HMR NAK1	Homo sapiens (Human)	598
P23025	reviewed	XPA_HUMAN	DNA repair protein complementing XP-A cells (Xeroderma pigmentosum group A-complementing protein)	XPA XPAC	Homo sapiens (Human)	273
P23193	reviewed	TCEA1_HUMAN	Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1) (Transcription elongation factor TFIIS.o)	TCEA1 GTF2S TFIIS	Homo sapiens (Human)	301
P23743	reviewed	DGKA_HUMAN	Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (EC 2.7.1.93) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha)	DGKA DAGK DAGK1	Homo sapiens (Human)	735
P23769	reviewed	GATA2_HUMAN	Endothelial transcription factor GATA-2 (GATA-binding protein 2)	GATA2	Homo sapiens (Human)	480
P23771	reviewed	GATA3_HUMAN	Trans-acting T-cell-specific transcription factor GATA-3 (GATA-binding factor 3)	GATA3	Homo sapiens (Human)	443
P24278	reviewed	ZBT25_HUMAN	Zinc finger and BTB domain-containing protein 25 (Zinc finger protein 46) (Zinc finger protein KUP)	ZBTB25 C14orf51 KUP ZNF46	Homo sapiens (Human)	435
P24468	reviewed	COT2_HUMAN	COUP transcription factor 2 (COUP-TF2) (Apolipoprotein A-I regulatory protein 1) (ARP-1) (COUP transcription factor II) (COUP-TF II) (Nuclear receptor subfamily 2 group F member 2)	NR2F2 ARP1 TFCOUP2	Homo sapiens (Human)	414
P24723	reviewed	KPCL_HUMAN	Protein kinase C eta type (EC 2.7.11.13) (PKC-L) (nPKC-eta)	PRKCH PKCL PRKCL	Homo sapiens (Human)	683
P25490	reviewed	TYY1_HUMAN	Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1)	YY1 INO80S	Homo sapiens (Human)	414
P26358	reviewed	DNMT1_HUMAN	DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT)	DNMT1 AIM CXXC9 DNMT	Homo sapiens (Human)	1616
P26651	reviewed	TTP_HUMAN	mRNA decay activator protein ZFP36 (G0/G1 switch regulatory protein 24) (Growth factor-inducible nuclear protein NUP475) (Tristetraprolin) (Zinc finger protein 36) (Zfp-36)	ZFP36 G0S24 NUP475 RNF162A TIS11A TTP	Homo sapiens (Human)	326
P27694	reviewed	RFA1_HUMAN	"Replication protein A 70 kDa DNA-binding subunit (RP-A p70) (Replication factor A protein 1) (RF-A protein 1) (Single-stranded DNA-binding protein) [Cleaved into: Replication protein A 70 kDa DNA-binding subunit, N-terminally processed]"	RPA1 REPA1 RPA70	Homo sapiens (Human)	616
P28328	reviewed	PEX2_HUMAN	Peroxisome biogenesis factor 2 (EC 2.3.2.27) (EC 2.3.2.36) (35 kDa peroxisomal membrane protein) (Peroxin-2) (Peroxisomal membrane protein 3) (Peroxisome assembly factor 1) (PAF-1) (RING finger protein 72)	PEX2 PAF1 PMP3 PMP35 PXMP3 RNF72	Homo sapiens (Human)	305
P28340	reviewed	DPOD1_HUMAN	DNA polymerase delta catalytic subunit (EC 2.7.7.7) (3'-5' exodeoxyribonuclease) (EC 3.1.11.-) (DNA polymerase subunit delta p125)	POLD1 POLD	Homo sapiens (Human)	1107
P28698	reviewed	MZF1_HUMAN	Myeloid zinc finger 1 (MZF-1) (Zinc finger and SCAN domain-containing protein 6) (Zinc finger protein 42)	MZF1 MZF ZNF42 ZSCAN6	Homo sapiens (Human)	734
P28702	reviewed	RXRB_HUMAN	Retinoic acid receptor RXR-beta (Nuclear receptor subfamily 2 group B member 2) (Retinoid X receptor beta)	RXRB NR2B2	Homo sapiens (Human)	533
P29083	reviewed	T2EA_HUMAN	General transcription factor IIE subunit 1 (General transcription factor IIE 56 kDa subunit) (Transcription initiation factor IIE subunit alpha) (TFIIE-alpha)	GTF2E1 TF2E1	Homo sapiens (Human)	439
P29375	reviewed	KDM5A_HUMAN	Lysine-specific demethylase 5A (EC 1.14.11.67) (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2) (RBBP-2) ([histone H3]-trimethyl-L-lysine(4) demethylase 5A)	KDM5A JARID1A RBBP2 RBP2	Homo sapiens (Human)	1690
P29590	reviewed	PML_HUMAN	Protein PML (E3 SUMO-protein ligase PML) (EC 2.3.2.-) (Promyelocytic leukemia protein) (RING finger protein 71) (RING-type E3 SUMO transferase PML) (Tripartite motif-containing protein 19) (TRIM19)	PML MYL PP8675 RNF71 TRIM19	Homo sapiens (Human)	882
P30622	reviewed	CLIP1_HUMAN	CAP-Gly domain-containing linker protein 1 (Cytoplasmic linker protein 1) (Cytoplasmic linker protein 170 alpha-2) (CLIP-170) (Reed-Sternberg intermediate filament-associated protein) (Restin)	CLIP1 CYLN1 RSN	Homo sapiens (Human)	1438
P30876	reviewed	RPB2_HUMAN	DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2)	POLR2B	Homo sapiens (Human)	1174
P31629	reviewed	ZEP2_HUMAN	Transcription factor HIVEP2 (Human immunodeficiency virus type I enhancer-binding protein 2) (HIV-EP2) (MHC-binding protein 2) (MBP-2)	HIVEP2	Homo sapiens (Human)	2446
P31689	reviewed	DNJA1_HUMAN	DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2)	DNAJA1 DNAJ2 HDJ2 HSJ2 HSPF4	Homo sapiens (Human)	397
P35226	reviewed	BMI1_HUMAN	Polycomb complex protein BMI-1 (Polycomb group RING finger protein 4) (RING finger protein 51)	BMI1 PCGF4 RNF51	Homo sapiens (Human)	326
P35227	reviewed	PCGF2_HUMAN	Polycomb group RING finger protein 2 (DNA-binding protein Mel-18) (RING finger protein 110) (Zinc finger protein 144)	PCGF2 MEL18 RNF110 ZNF144	Homo sapiens (Human)	344
P35398	reviewed	RORA_HUMAN	Nuclear receptor ROR-alpha (Nuclear receptor RZR-alpha) (Nuclear receptor subfamily 1 group F member 1) (RAR-related orphan receptor A) (Retinoid-related orphan receptor-alpha)	RORA NR1F1 RZRA	Homo sapiens (Human)	523
